code,name,size,material,category
130204040012620,覆塑管蓝色(A-UV),DN40,304,覆塑管
130204040015300,覆塑管蓝色,DN40,304,覆塑管
130204050010300,覆塑管蓝色(环压),DN50,304,覆塑管
130204050010600,覆塑管蓝色(环压),DN50,304,覆塑管
130204050012300,覆塑管蓝色,DN50,304,覆塑管
130204050012301,覆塑管蓝色(环压),DN50,304,覆塑管
130204050012320,覆塑管蓝色(A-UV),DN50,304,覆塑管
130204050012600,覆塑管蓝色,DN50,304,覆塑管
130204050012601,覆塑管蓝色(环压),DN50,304,覆塑管
130204050012620,覆塑管蓝色(A-UV),DN50,304,覆塑管
130204050015300,覆塑管蓝色,DN50,304,覆塑管
130204050015600,覆塑管蓝色,DN50,304,覆塑管
130204100020300,覆塑管蓝色,DN100,304,覆塑管
130204100020320,覆塑管蓝色(A-UV),DN100,304,覆塑管
130204100020600,覆塑管蓝色,DN100,304,覆塑管
130204100020620,覆塑管蓝色(A-UV),DN100,304,覆塑管
130207015008300,覆塑管银色,DN15,304,覆塑管
130207015008600,覆塑管银色,DN15,304,覆塑管
130207020010300,覆塑管银色,DN20,304,覆塑管
130207020010600,覆塑管银色,DN20,304,覆塑管
130207025010300,覆塑管银色,DN25,304,覆塑管
130207025010600,覆塑管银色,DN25,304,覆塑管
130207032012300,覆塑管银色,DN32,304,覆塑管
130207032012600,覆塑管银色,DN32,304,覆塑管
130207040012600,覆塑管银色,DN40,304,覆塑管
130207050012600,覆塑管银色,DN50,304,覆塑管
130210015008300,覆塑管深蓝色,DN15,304,覆塑管
130210015008600,覆塑管深蓝色,DN15,304,覆塑管
130210020010300,覆塑管深蓝色,DN20,304,覆塑管
130210020010600,覆塑管深蓝色,DN20,304,覆塑管
130210025010300,覆塑管深蓝色,DN25,304,覆塑管
130210032012300,覆塑管深蓝色,DN32,304,覆塑管
130210032012600,覆塑管深蓝色,DN32,304,覆塑管
130210040012300,覆塑管深蓝色,DN40,304,覆塑管
130210040012600,覆塑管深蓝色,DN40,304,覆塑管
130210050012300,覆塑管深蓝色,DN50,304,覆塑管
130210050015600,覆塑管深蓝色,DN50,304,覆塑管
130210100020300,覆塑管深蓝色,DN100,304,覆塑管
130210100020600,覆塑管深蓝色,DN100,304,覆塑管
130211015001100,外螺纹覆塑管白色,DN15,304,覆塑管
130211015001300,内外螺纹覆塑管白色,DN15,304,覆塑管
130211015008300,覆塑管白色,DN15,304,覆塑管
130211015008600,覆塑管白色,DN15,304,覆塑管
130211020002300,内外螺纹覆塑管白色,DN20,304,覆塑管
130211020010300,覆塑管白色,DN20,304,覆塑管
130211020010600,覆塑管白色,DN20,304,覆塑管
130211025003300,内外螺纹覆塑管白色,DN25,304,覆塑管
130211025010300,覆塑管白色,DN25,304,覆塑管
130211025010600,覆塑管白色,DN25,304,覆塑管
130211032012300,覆塑管白色,DN32,304,覆塑管
130211040012300,覆塑管白色,DN40,304,覆塑管
130211050012300,覆塑管白色,DN50,304,覆塑管
130301015008600,防腐保温管红色,DN15,304,保温管
130301015008601,防腐保温管红色,DN15,304,保温管
130301015010602,防腐保温管红色,DN15,304,保温管
130301020010600,防腐保温管红色,DN20,304,保温管
130301020010601,防腐保温管红色,DN20,304,保温管
130301020010602,防腐保温管红色,DN20,304,保温管
130301020010603,防腐保温管红色,DN20,304,保温管
130301025010600,防腐保温管红色,DN25,304,保温管
130301025010601,防腐保温管红色,DN25,304,保温管
130301025010602,防腐保温管红色,DN25,304,保温管
130301025010603,防腐保温管红色,DN25,304,保温管
130301032012600,防腐保温管红色,DN32,304,保温管
130301032012601,防腐保温管红色,DN32,304,保温管
130301032012602,防腐保温管红色,DN32,304,保温管
130301032012603,防腐保温管红色,DN32,304,保温管
130301040012600,防腐保温管红色,DN40,304,保温管
130301040012601,防腐保温管红色,DN40,304,保温管
130301040012602,防腐保温管红色,DN40,304,保温管
130301050012600,防腐保温管红色,DN50,304,保温管
130301050012601,防腐保温管红色,DN50,304,保温管
130301050012602,防腐保温管红色,DN50,304,保温管
130304015008600,防腐保温管蓝色,DN15*0.8*6,304,保温管
130304015008601,防腐保温管蓝色,DN15*0.8*6,304,保温管
130304015008602,防腐保温管蓝色,DN15,304,保温管
130304015008603,防腐保温管蓝色,DN15,304,保温管
130304020010600,防腐保温管蓝色,DN20,304,保温管
130304020010601,防腐保温管蓝色,DN20,304,保温管
130304020010602,防腐保温管蓝色,DN20,304,保温管
130304020010603,防腐保温管蓝色,DN20,304,保温管
130304025010600,防腐保温管蓝色,DN25,304,保温管
130304025010601,防腐保温管蓝色,DN25,304,保温管
130304025010602,防腐保温管蓝色,DN25,304,保温管
130304025010603,防腐保温管蓝色,DN25,304,保温管
130304032012303,防腐保温管蓝色,DN32*,304,保温管
130304032012600,防腐保温管蓝色,DN32,304,保温管
130304032012601,防腐保温管蓝色,DN32,304,保温管
130304032012602,防腐保温管蓝色,DN32*,304,保温管
130304032012603,防腐保温管蓝色,DN32*,304,保温管
130304040012600,防腐保温管蓝色,DN40,304,保温管
130304040012601,防腐保温管蓝色,DN40,304,保温管
130304040012602,防腐保温管蓝色,DN40,304,保温管
130304050012600,防腐保温管蓝色,DN50,304,保温管
130304050012601,防腐保温管蓝色,DN50,304,保温管
130304050012602,防腐保温管蓝色,DN50,304,保温管
130307015008300,防腐保温管银色,DN15,304,保温管
130307015008302,防腐保温管银色,DN15,304,保温管
130307015008303,防腐保温管银色,DN15,304,保温管
130307015008304,防腐保温管银色,DN15,304,保温管
130307015008305,双层覆塑防腐保温管银色,DN15,304,保温管
130307015008600,防腐保温管银色,DN15,304,保温管
130307015008601,防腐保温管银色,DN15,304,保温管
130307015008602,防腐保温管银色,DN15,304,保温管
130307015008603,防腐保温管银色,DN15,304,保温管
130307015008604,防腐保温管银色,DN15,304,保温管
130307015010300,防腐保温管银色,DN15,304,保温管
130307020010300,防腐保温管银色,DN20,304,保温管
130307020010302,防腐保温管银色,DN20,304,保温管
130307020010305,双层覆塑防腐保温管银色,DN20,304,保温管
130307020010600,防腐保温管银色,DN20,304,保温管
130307020010601,防腐保温管银色,DN20,304,保温管
130307020010602,防腐保温管银色,DN20,304,保温管
130307020010603,防腐保温管银色,DN20,304,保温管
130307020010604,防腐保温管银色,DN20,304,保温管
130307020012300,防腐保温管银色,DN20,304,保温管
130307025010300,防腐保温管银色,DN25,304,保温管
130307025010302,防腐保温管银色,DN25,304,保温管
130307025010303,防腐保温管银色,DN25,304,保温管
130307025010304,防腐保温管银色,DN25,304,保温管
130307025010305,双层覆塑防腐保温管银色,DN25,304,保温管
130307025010600,防腐保温管银色,DN25,304,保温管
130307025010601,防腐保温管银色,DN25,304,保温管
130307025010602,防腐保温管银色,DN25,304,保温管
130307025010603,防腐保温管银色,DN25,304,保温管
130307025010604,防腐保温管银色,DN25,304,保温管
130307025012300,防腐保温管银色,DN25,304,保温管
130307032012300,防腐保温管银色,DN32,304,保温管
130307032012302,防腐保温管银色,DN32,304,保温管
130307032012303,防腐保温管银色,DN32,304,保温管
130307032012304,防腐保温管银色,DN32,304,保温管
130307032012305,双层覆塑防腐保温管银色,DN32,304,保温管
130307032012600,防腐保温管银色,DN32,304,保温管
130307032012602,防腐保温管银色,DN32,304,保温管
130307032012603,防腐保温管银色,DN32,304,保温管
130307032012604,防腐保温管银色,DN32,304,保温管
130307040012303,防腐保温管银色,DN40,304,保温管
130307040012304,防腐保温管银色,DN40,304,保温管
130307040012305,双层覆塑防腐保温管银色,DN40,304,保温管
130307040012600,防腐保温管银色,DN40,304,保温管
130307040012602,防腐保温管银色,DN40,304,保温管
130307040012603,防腐保温管银色,DN40,304,保温管
130307040012604,防腐保温管银色,DN40,304,保温管
130307050012302,防腐保温管银色,DN50,304,保温管
130307050012303,防腐保温管银色,DN50,304,保温管
130307050012304,防腐保温管银色,DN50,304,保温管
130307050012305,双层覆塑防腐保温管银色,DN50,304,保温管
130307050012601,防腐保温管银色,DN50,304,保温管
130307050012602,防腐保温管银色,DN50,304,保温管
130307050012603,防腐保温管银色,DN50,304,保温管
130307050012604,防腐保温管银色,DN50,304,保温管
130307050015300,防腐保温管银色,DN50,304,保温管
130307050015600,防腐保温管银色,DN50,304,保温管
130307100020603,防腐保温管银色,DN100,304,保温管
130310015008300,不锈钢聚氨酯保温管灰色,DN15,304,保温管
130310020008300,不锈钢聚氨酯保温管灰色,DN20,304,保温管
130310025010300,不锈钢聚氨酯保温管灰色,DN25,304,保温管
130310032012300,不锈钢聚氨酯保温管灰色,DN32,304,保温管
170101100020600,不锈钢管,DN100,304,管材
A10090001200000,管桥,DN12,304,管桥
A10090001500000,管桥,DN15,304,管桥
A10090002000000,管桥,DN20,304,管桥
A10090002500000,管桥,DN25,304,管桥
A10120401500000,直管法兰接头,DN15,304,直管法兰
A10120402000000,直管法兰接头,DN20,304,直管法兰
A10120402500000,直管法兰接头,DN25,304,直管法兰
A10120403200000,直管法兰接头,DN32,304,直管法兰
A10120404000000,直管法兰接头,DN40,304,直管法兰
A10120405000000,直管法兰接头,DN50,304,直管法兰
A10120406500000,直管法兰接头,DN65,304,直管法兰
A10120408000000,直管法兰接头,DN80,304,直管法兰
A10120410000000,直管法兰接头,DN100,304,直管法兰
A10120415000000,直管法兰接头,DN150,304,直管法兰
A10121101500010,直管凸面法兰接头(PN16),DN15,304,直管法兰
A10121102000010,直管凸面法兰接头(PN16),DN20,304,直管法兰
A10121102500010,直管凸面法兰接头(PN16),DN25,304,直管法兰
A10121103200010,直管凸面法兰接头(PN16),DN32,304,直管法兰
A10121104000010,直管凸面法兰接头(PN16),DN40,304,直管法兰
A10121105000010,直管凸面法兰接头(PN16),DN50,304,直管法兰
A10121106500000,直管凸面法兰接头,DN65,304,直管法兰
A10121106500010,直管凸面法兰接头(PN16),DN65,304,直管法兰
A10121108000010,直管凸面法兰接头(PN16),DN80,304,直管法兰
A10121110000010,直管凸面法兰接头(PN16),DN100,304,直管法兰
A11010001200000,双卡等径接头,DN12,304,双卡
A11010001500000,双卡等径接头,DN15,304,双卡
A11010001501200,双卡异径接头,DN15*12,304,双卡
A11010002000000,双卡等径接头,DN20,304,双卡
A11010002001500,双卡异径接头,DN20*15,304,双卡
A11010002500000,双卡等径接头,DN25,304,双卡
A11010002501200,双卡异径接头,DN25*12,304,双卡
A11010002501500,双卡异径接头,DN25*15,304,双卡
A11010002502000,双卡异径接头,DN25*20,304,双卡
A11010003200000,双卡等径接头,DN32,304,双卡
A11010003201200,双卡异径接头,DN32*12,304,双卡
A11010003201500,双卡异径接头,DN32*15,304,双卡
A11010003202000,双卡异径接头,DN32*20,304,双卡
A11010003202500,双卡异径接头,DN32*25,304,双卡
A11010004000000,双卡等径接头,DN40,304,双卡
A11010004001500,双卡异径接头,DN40*15,304,双卡
A11010004002000,双卡异径接头,DN40*20,304,双卡
A11010004002500,双卡异径接头,DN40*25,304,双卡
A11010004003200,双卡异径接头,DN40*32,304,双卡
A11010005000000,双卡等径接头,DN50,304,双卡
A11010005001500,双卡异径接头,DN50*15,304,双卡
A11010005002000,双卡异径接头,DN50*20,304,双卡
A11010005002500,双卡异径接头,DN50*25,304,双卡
A11010005003200,双卡异径接头,DN50*32,304,双卡
A11010005004000,双卡异径接头,DN50*40,304,双卡
A11010006000000,双卡等径接头,DN60,304,双卡
A11010006005000,双卡异径接头,DN60*50,304,双卡
A11010006500000,双卡等径接头,DN65,304,双卡
A11010006501500,双卡异径接头,DN65*15,304,双卡
A11010006502000,双卡异径接头,DN65*20,304,双卡
A11010006502500,双卡异径接头,DN65*25,304,双卡
A11010006503200,双卡异径接头,DN65*32,304,双卡
A11010006504000,双卡异径接头,DN65*40,304,双卡
A11010006505000,双卡异径接头,DN65*50,304,双卡
A11010006506000,双卡异径接头,DN65*60,304,双卡
A11010008000000,双卡等径接头,DN80,304,双卡
A11010008001500,双卡异径接头,DN80*15,304,双卡
A11010008002000,双卡异径接头,DN80*20,304,双卡
A11010008002500,双卡异径接头,DN80*25,304,双卡
A11010008003200,双卡异径接头,DN80*32,304,双卡
A11010008004000,双卡异径接头,DN80*40,304,双卡
A11010008005000,双卡异径接头,DN80*50,304,双卡
A11010008006500,双卡异径接头,DN80*65,304,双卡
A11010010000000,双卡等径接头,DN100,304,双卡
A11010010001500,双卡异径接头,DN100*15,304,双卡
A11010010002000,双卡异径接头,DN100*20,304,双卡
A11010010002500,双卡异径接头,DN100*25,304,双卡
A11010010003200,双卡异径接头,DN100*32,304,双卡
A11010010004000,双卡异径接头,DN100*40,304,双卡
A11010010005000,双卡异径接头,DN100*50,304,双卡
A11010010006500,双卡异径接头,DN100*65,304,双卡
A11010010008000,双卡异径接头,DN100*80,304,双卡
A11010101200100,双卡外螺纹转换接头,DN12,304,双卡
A11010101200200,双卡外螺纹转换接头,DN12,304,双卡
A11010101500100,双卡外螺纹转换接头,DN15,304,双卡
A11010102000100,双卡外螺纹转换接头,DN20,304,双卡
A11010102000200,双卡外螺纹转换接头,DN20,304,双卡
A11010102500100,双卡外螺纹转换接头,DN25,304,双卡
A11010102500200,双卡外螺纹转换接头,DN25,304,双卡
A11010102500300,双卡外螺纹转换接头,DN25,304,双卡
A11010103200100,双卡外螺纹转换接头,DN32,304,双卡
A11010103200200,双卡外螺纹转换接头,DN32,304,双卡
A11010103200300,双卡外螺纹转换接头,DN32,304,双卡
A11010103200400,双卡外螺纹转换接头,DN32,304,双卡
A11010104000100,双卡外螺纹转换接头,DN40,304,双卡
A11010104000200,双卡外螺纹转换接头,DN40,304,双卡
A11010104000300,双卡外螺纹转换接头,DN40,304,双卡
A11010104000400,双卡外螺纹转换接头,DN40,304,双卡
A11010104000500,双卡外螺纹转换接头,DN40,304,双卡
A11010105000100,双卡外螺纹转换接头,DN50,304,双卡
A11010105000200,双卡外螺纹转换接头,DN50,304,双卡
A11010105000300,双卡外螺纹转换接头,DN50,304,双卡
A11010105000400,双卡外螺纹转换接头,DN50,304,双卡
A11010105000500,双卡外螺纹转换接头,DN50,304,双卡
A11010105000600,双卡外螺纹转换接头,DN50,304,双卡
A11010106000700,双卡外螺纹转换接头,DN60,304,双卡
A11010106500100,双卡外螺纹转换接头,DN65,304,双卡
A11010106500200,双卡外螺纹转换接头,DN65,304,双卡
A11010106500300,双卡外螺纹转换接头,DN65,304,双卡
A11010106500400,双卡外螺纹转换接头,DN65,304,双卡
A11010106500500,双卡外螺纹转换接头,DN65,304,双卡
A11010106500600,双卡外螺纹转换接头,DN65,304,双卡
A11010106500700,双卡外螺纹转换接头,DN65,304,双卡
A11010108000100,双卡外螺纹转换接头,DN80,304,双卡
A11010108000200,双卡外螺纹转换接头,DN80,304,双卡
A11010108000300,双卡外螺纹转换接头,DN80,304,双卡
A11010108000400,双卡外螺纹转换接头,DN80,304,双卡
A11010108000500,双卡外螺纹转换接头,DN80,304,双卡
A11010108000600,双卡外螺纹转换接头,DN80,304,双卡
A11010108000700,双卡外螺纹转换接头,DN80,304,双卡
A11010108000800,双卡外螺纹转换接头,DN80,304,双卡
A11010110000100,双卡外螺纹转换接头,DN100,304,双卡
A11010110000200,双卡外螺纹转换接头,DN100,304,双卡
A11010110000300,双卡外螺纹转换接头,DN100,304,双卡
A11010110000400,双卡外螺纹转换接头,DN100,304,双卡
A11010110000500,双卡外螺纹转换接头,DN100,304,双卡
A11010110000600,双卡外螺纹转换接头,DN100,304,双卡
A11010110000700,双卡外螺纹转换接头,DN100,304,双卡
A11010110000800,双卡外螺纹转换接头,DN100,304,双卡
A11010110000900,双卡外螺纹转换接头,DN100,304,双卡
A11010201200100,双卡内螺纹转换接头,DN12,304,双卡
A11010201200200,双卡内螺纹转换接头,DN12,304,双卡
A11010201500100,双卡内螺纹转换接头,DN15,304,双卡
A11010202000100,双卡内螺纹转换接头,DN20,304,双卡
A11010202000200,双卡内螺纹转换接头,DN20,304,双卡
A11010202500100,双卡内螺纹转换接头,DN25,304,双卡
A11010202500200,双卡内螺纹转换接头,DN25,304,双卡
A11010202500300,双卡内螺纹转换接头,DN25,304,双卡
A11010203200100,双卡内螺纹转换接头,DN32,304,双卡
A11010203200200,双卡内螺纹转换接头,DN32,304,双卡
A11010203200300,双卡内螺纹转换接头,DN32,304,双卡
A11010203200400,双卡内螺纹转换接头,DN32,304,双卡
A11010204000100,双卡内螺纹转换接头,DN40,304,双卡
A11010204000200,双卡内螺纹转换接头,DN40,304,双卡
A11010204000300,双卡内螺纹转换接头,DN40,304,双卡
A11010204000400,双卡内螺纹转换接头,DN40,304,双卡
